"year";"NazovRezortu";"typ_zmluvy";"suma_spolu";"pocet";"avg"
2014;"Ministerstvo dopravy, výstavby a regionálneho rozvoja SR";"zmluva o spolupráci";551627.6;49;11257.706122449
2014;"Ministerstvo dopravy, výstavby a regionálneho rozvoja SR";"zmluva o zriadení vecného bremena";55822.98;180;310.127666666667
2014;"Ministerstvo financií SR";"darovacia zmluva";221607.6;34;6517.87058823529
2014;"Ministerstvo financií SR";"dohoda o splátkach";165529.57;58;2853.95810344828
2014;"Ministerstvo financií SR";"iný";2939859313.3164;1209;2431645.42044367
2014;"Ministerstvo financií SR";"kúpna zmluva";7116150.95;50;142323.019
2014;"Ministerstvo financií SR";"nájomná zmluva";412877.88;63;6553.61714285714
2014;"Ministerstvo financií SR";"príkazná zmluva";0;1;0
2014;"Ministerstvo financií SR";"zmluva o dielo";11411915.67;67;170327.099552239
2014;"Ministerstvo financií SR";"zmluva o poskytovaní služieb";2379911.05;17;139994.767647059
2014;"Ministerstvo financií SR";"zmluva o spolupráci";0;11;0
2014;"Ministerstvo financií SR";"zmluva o zriadení vecného bremena";0;1;0
2014;"Ministerstvo hospodárstva SR ";"darovacia zmluva";429582.55;165;2603.53060606061
2014;"Ministerstvo hospodárstva SR ";"dohoda o splátkach";844511.45;3;281503.816666667
2014;"Ministerstvo hospodárstva SR ";"iný";499693761.210084;2027;246518.875781985
2014;"Ministerstvo hospodárstva SR ";"kúpna zmluva";1371867.23;52;26382.0621153846
2014;"Ministerstvo hospodárstva SR ";"nájomná zmluva";30325.64;24;1263.56833333333
2014;"Ministerstvo hospodárstva SR ";"príkazná zmluva";1000;8;125
2014;"Ministerstvo hospodárstva SR ";"zmluva o dielo";19307641.74;143;135018.473706294
2014;"Ministerstvo hospodárstva SR ";"zmluva o poskytnutí dotácie";41516;6;6919.33333333333
2014;"Ministerstvo hospodárstva SR ";"zmluva o poskytovaní služieb";527332.028;18;29296.2237777778
2014;"Ministerstvo hospodárstva SR ";"zmluva o spolupráci";11880;3;3960
2014;"Ministerstvo hospodárstva SR ";"zmluva o zriadení vecného bremena";14345.85;5;2869.17
2014;"Ministerstvo kultúry SR";"darovacia zmluva";37314;231;161.532467532468
2014;"Ministerstvo kultúry SR";"dohoda o splátkach";0;1;0
2014;"Ministerstvo kultúry SR";"iný";147855070.178;6574;22490.8838116824
2014;"Ministerstvo kultúry SR";"kúpna zmluva";942442.41;206;4574.96315533981
2014;"Ministerstvo kultúry SR";"nájomná zmluva";1082257.665;1807;598.925105146652
2014;"Ministerstvo kultúry SR";"príkazná zmluva";25841.5;281;91.9626334519573
2014;"Ministerstvo kultúry SR";"zmluva o dielo";14806693.09;1429;10361.576689993
2014;"Ministerstvo kultúry SR";"zmluva o poskytnutí dotácie";745300;60;12421.6666666667
2014;"Ministerstvo kultúry SR";"zmluva o poskytovaní služieb";25971.32;18;1442.85111111111
2014;"Ministerstvo kultúry SR";"zmluva o spolupráci";508832.41;294;1730.7224829932
2014;"Ministerstvo obrany SR";"darovacia zmluva";0;2;0
2014;"Ministerstvo obrany SR";"dohoda o splátkach";109616.39;4;27404.0975
2014;"Ministerstvo obrany SR";"iný";146623924.7457;1513;96909.4016825512
2014;"Ministerstvo obrany SR";"kúpna zmluva";2853853.47;41;69606.182195122
2014;"Ministerstvo obrany SR";"nájomná zmluva";387182.78;448;864.247276785714
2014;"Ministerstvo obrany SR";"príkazná zmluva";18.6;3;6.2
2014;"Ministerstvo obrany SR";"zmluva o dielo";21544133.66;201;107184.744577114
2014;"Ministerstvo obrany SR";"zmluva o poskytovaní služieb";114180;5;22836
2014;"Ministerstvo obrany SR";"zmluva o spolupráci";0;4;0
2014;"Ministerstvo obrany SR";"zmluva o zriadení vecného bremena";686;3;228.666666666667
2014;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"darovacia zmluva";1704.07;6;284.011666666667
2014;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"dohoda o splátkach";6885.98;2;3442.99
2014;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"iný";511850064.11;14180;36096.6194717913
2014;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"kúpna zmluva";2409355.02;602;4002.25086378738
2014;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"nájomná zmluva";737624.13;2315;318.628133909287
2014;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"príkazná zmluva";12962;74;175.162162162162
2014;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"zmluva o dielo";11442187.01;586;19525.9163993174
2014;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"zmluva o poskytnutí dotácie";6334605.59;77;82267.6050649351
2014;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"zmluva o poskytovaní služieb";3345;7;477.857142857143
2014;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"zmluva o spolupráci";3350;23;145.652173913043
2014;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"zmluva o zriadení vecného bremena";3290.09;17;193.534705882353
2014;"Ministerstvo práce, sociálnych vecí a rodiny SR";"darovacia zmluva";69230.61;48;1442.304375
2014;"Ministerstvo práce, sociálnych vecí a rodiny SR";"dohoda o splátkach";816956.09;1513;539.957759418374
2014;"Ministerstvo práce, sociálnych vecí a rodiny SR";"iný";669278301.062;28888;23168.0386687206
2014;"Ministerstvo práce, sociálnych vecí a rodiny SR";"kúpna zmluva";670059.61;53;12642.6341509434
2014;"Ministerstvo práce, sociálnych vecí a rodiny SR";"nájomná zmluva";249949.555;135;1851.47818518519
2014;"Ministerstvo práce, sociálnych vecí a rodiny SR";"zmluva o dielo";5422529.916;225;24100.13296
2014;"Ministerstvo práce, sociálnych vecí a rodiny SR";"zmluva o poskytovaní služieb";391586.15;15;26105.7433333333
2014;"Ministerstvo práce, sociálnych vecí a rodiny SR";"zmluva o spolupráci";27265.6;85;320.771764705882
2014;"Ministerstvo práce, sociálnych vecí a rodiny SR";"zmluva o zriadení vecného bremena";9247.76;2;4623.88
2014;"Ministerstvo spravodlivosti SR";"darovacia zmluva";37826.65;74;511.170945945946
2014;"Ministerstvo spravodlivosti SR";"dohoda o splátkach";221489.92;311;712.186237942122
2014;"Ministerstvo spravodlivosti SR";"iný";116808299.589;2173;53754.3946566958
2014;"Ministerstvo spravodlivosti SR";"kúpna zmluva";2964095.18;237;12506.7307172996
2014;"Ministerstvo spravodlivosti SR";"nájomná zmluva";86798.36;136;638.223235294118
2014;"Ministerstvo spravodlivosti SR";"príkazná zmluva";0;1;0
2014;"Ministerstvo spravodlivosti SR";"zmluva o dielo";25621650.609;258;99308.7232906977
2014;"Ministerstvo spravodlivosti SR";"zmluva o poskytovaní služieb";57869.86;47;1231.27361702128
2014;"Ministerstvo spravodlivosti SR";"zmluva o spolupráci";0;14;0
2014;"Ministerstvo spravodlivosti SR";"zmluva o zriadení vecného bremena";305.69;1;305.69
2014;"Ministerstvo školstva, vedy, výskumu a športu SR";"darovacia zmluva";70240.51;123;571.061056910569
2014;"Ministerstvo školstva, vedy, výskumu a športu SR";"dohoda o splátkach";99729.16;4;24932.29
2014;"Ministerstvo školstva, vedy, výskumu a športu SR";"iný";2798543499.6255;25830;108344.696075319
2014;"Ministerstvo školstva, vedy, výskumu a športu SR";"kúpna zmluva";7678723.185;113;67953.3025221239
2014;"Ministerstvo školstva, vedy, výskumu a športu SR";"nájomná zmluva";4953655.543;473;10472.8446997886
2014;"Ministerstvo školstva, vedy, výskumu a športu SR";"príkazná zmluva";7131;8;891.375
2014;"Ministerstvo školstva, vedy, výskumu a športu SR";"zmluva o dielo";25214214.4;1103;22859.6685403445
2014;"Ministerstvo školstva, vedy, výskumu a športu SR";"zmluva o poskytnutí dotácie";1380;6;230
2014;"Ministerstvo školstva, vedy, výskumu a športu SR";"zmluva o poskytovaní služieb";467725.93;43;10877.3472093023
2014;"Ministerstvo školstva, vedy, výskumu a športu SR";"zmluva o spolupráci";157153.81;67;2345.57925373134
2014;"Ministerstvo vnútra SR";"darovacia zmluva";43578.08;24;1815.75333333333
2014;"Ministerstvo vnútra SR";"dohoda o splátkach";439482.05;1063;413.435606773283
2014;"Ministerstvo vnútra SR";"iný";353752060.12671;5483;64517.975583934
2014;"Ministerstvo vnútra SR";"kúpna zmluva";11684660.602;236;49511.2737372881
2014;"Ministerstvo vnútra SR";"nájomná zmluva";372804.66;593;628.675649241147
2014;"Ministerstvo vnútra SR";"príkazná zmluva";182.04;6;30.34
2014;"Ministerstvo vnútra SR";"zmluva o dielo";35805310.82;362;98909.6983977901
2014;"Ministerstvo vnútra SR";"zmluva o poskytnutí dotácie";80100;12;6675
2014;"Ministerstvo vnútra SR";"zmluva o poskytovaní služieb";2799069.0072;41;68269.9757853659
2014;"Ministerstvo vnútra SR";"zmluva o spolupráci";20540;10;2054
2014;"Ministerstvo vnútra SR";"zmluva o zriadení vecného bremena";6933.37;5;1386.674
2014;"Ministerstvo zahraničných vecí SR";"darovacia zmluva";600;3;200
2014;"Ministerstvo zahraničných vecí SR";"dohoda o splátkach";8500;1;8500
2014;"Ministerstvo zahraničných vecí SR";"iný";83423821.559;622;134121.89961254
2014;"Ministerstvo zahraničných vecí SR";"kúpna zmluva";111124.6;9;12347.1777777778
2014;"Ministerstvo zahraničných vecí SR";"nájomná zmluva";27948.63;27;1035.13444444444
2014;"Ministerstvo zahraničných vecí SR";"zmluva o dielo";6736844.38;103;65406.2561165049
2014;"Ministerstvo zahraničných vecí SR";"zmluva o poskytovaní služieb";712080;2;356040
2014;"Ministerstvo zahraničných vecí SR";"zmluva o spolupráci";1000;4;250
2014;"Ministerstvo zahraničných vecí SR";"zmluva o zriadení vecného bremena";251.8;1;251.8
2014;"Ministerstvo zdravotníctva SR";"darovacia zmluva";248875.43;99;2513.89323232323
2014;"Ministerstvo zdravotníctva SR";"dohoda o splátkach";11839151.97;72;164432.66625
2014;"Ministerstvo zdravotníctva SR";"iný";479998087.0124;4617;103963.198399913
2014;"Ministerstvo zdravotníctva SR";"kúpna zmluva";26262407.3319;358;73358.6796980447
2014;"Ministerstvo zdravotníctva SR";"nájomná zmluva";2087570.507;530;3938.81227735849
2014;"Ministerstvo zdravotníctva SR";"príkazná zmluva";150;14;10.7142857142857
2014;"Ministerstvo zdravotníctva SR";"zmluva o dielo";10285767.62;317;32447.216466877
2014;"Ministerstvo zdravotníctva SR";"zmluva o poskytnutí dotácie";0;1;0
2014;"Ministerstvo zdravotníctva SR";"zmluva o poskytovaní služieb";89572.55;33;2714.3196969697
2014;"Ministerstvo zdravotníctva SR";"zmluva o spolupráci";49300.28;51;966.672156862745
2014;"Ministerstvo zdravotníctva SR";"zmluva o zriadení vecného bremena";5390.65;5;1078.13
2014;"Ministerstvo životného prostredia SR";"darovacia zmluva";0;8;0
2014;"Ministerstvo životného prostredia SR";"dohoda o splátkach";262584.23;8;32823.02875
2014;"Ministerstvo životného prostredia SR";"iný";549414765.822114;2964;185362.60655267
2014;"Ministerstvo životného prostredia SR";"kúpna zmluva";14066620.35;122;115300.166803279
2014;"Ministerstvo životného prostredia SR";"nájomná zmluva";14859164.72;314;47322.1806369427
2014;"Ministerstvo životného prostredia SR";"zmluva o dielo";147138749.78;1032;142576.307926357
2014;"Ministerstvo životného prostredia SR";"zmluva o poskytnutí dotácie";50;1;50
2014;"Ministerstvo životného prostredia SR";"zmluva o poskytovaní služieb";495149.24;25;19805.9696
2014;"Ministerstvo životného prostredia SR";"zmluva o spolupráci";75753.2;37;2047.38378378378
2014;"Ministerstvo životného prostredia SR";"zmluva o zriadení vecného bremena";4466.92;6;744.486666666667
2014;"Najvyšší kontrolný úrad Slovenskej republiky";"iný";3945706.45;28;140918.0875
2014;"Najvyšší kontrolný úrad Slovenskej republiky";"nájomná zmluva";30;1;30
2014;"Najvyšší kontrolný úrad Slovenskej republiky";"zmluva o dielo";32897.84;3;10965.9466666667
2014;"Najvyšší súd SR";"iný";29624.05;34;871.295588235294
2014;"Najvyšší súd SR";"nájomná zmluva";0;2;0
2014;"Najvyšší súd SR";"zmluva o poskytovaní služieb";0;1;0
2014;"Národný bezpečnostný úrad";"iný";661912.6;41;16144.2097560976
2014;"Národný bezpečnostný úrad";"kúpna zmluva";42292.6;1;42292.6
2014;"Národný bezpečnostný úrad";"zmluva o dielo";8851.44;3;2950.48
2014;"Národný inšpektorát práce";"iný";417550.49;169;2470.71295857988
2014;"Národný inšpektorát práce";"kúpna zmluva";37562;4;9390.5
2014;"Národný inšpektorát práce";"nájomná zmluva";71014.04;7;10144.8628571429
2014;"Národný inšpektorát práce";"zmluva o dielo";30412;6;5068.66666666667
2014;"Ostatné";"iný";31282.53;5;6256.506
2014;"Prešovská univerzita v Prešove";"iný";5305257.25;87;60979.9683908046
2014;"Prešovská univerzita v Prešove";"kúpna zmluva";268179.17;10;26817.917
2014;"Prešovská univerzita v Prešove";"nájomná zmluva";3269.48;17;192.322352941176
2014;"Prešovská univerzita v Prešove";"zmluva o dielo";5261445.87;12;438453.8225
2014;"Prešovská univerzita v Prešove";"zmluva o poskytnutí dotácie";2000;1;2000
2014;"Prešovská univerzita v Prešove";"zmluva o poskytovaní služieb";99995;5;19999
2014;"Prešovská univerzita v Prešove";"zmluva o spolupráci";1300.95;56;23.23125
2014;"Protimonopolný úrad SR";"iný";28217.7;43;656.225581395349
2014;"Protimonopolný úrad SR";"zmluva o spolupráci";0;1;0
2014;"Rada pre vysielanie a retransmisiu";"zmluva o dielo";0;4;0
2014;"Rada pre vysielanie a retransmisiu";"zmluva o poskytovaní služieb";0;1;0
2014;"Recyklačný fond ";"iný";5759.54;74;77.8316216216216
2014;"Recyklačný fond ";"zmluva o dielo";7156.8;2;3578.4
2014;"Rozhlas a televizia Slovenska";"darovacia zmluva";1000;1;1000
2014;"Rozhlas a televizia Slovenska";"iný";34184736.63;5138;6653.31580965356
2014;"Rozhlas a televizia Slovenska";"kúpna zmluva";1456123.21;87;16737.0483908046
2014;"Rozhlas a televizia Slovenska";"nájomná zmluva";512448.3;64;8007.0046875
2014;"Rozhlas a televizia Slovenska";"zmluva o dielo";14478390.43;8085;1790.77185281385
2014;"Rozhlas a televizia Slovenska";"zmluva o poskytnutí dotácie";4000;1;4000
2014;"Rozhlas a televizia Slovenska";"zmluva o poskytovaní služieb";111083.04;4;27770.76
2014;"Rozhlas a televizia Slovenska";"zmluva o spolupráci";202969.15;622;326.316961414791
2014;"Slovenská akadémia vied";"darovacia zmluva";7449.6;8;931.2
2014;"Slovenská akadémia vied";"iný";59978102.1689;1458;41137.2442859396
2014;"Slovenská akadémia vied";"kúpna zmluva";4677228.98;42;111362.594761905
2014;"Slovenská akadémia vied";"nájomná zmluva";204932.15;115;1782.01869565217
2014;"Slovenská akadémia vied";"príkazná zmluva";48530;103;471.165048543689
2014;"Slovenská akadémia vied";"zmluva o dielo";18948151.37;161;117690.381180124
2014;"Slovenská akadémia vied";"zmluva o poskytovaní služieb";15106.14;3;5035.38
2014;"Slovenská akadémia vied";"zmluva o spolupráci";34674;12;2889.5
2014;"Slovenská akadémia vied";"zmluva o zriadení vecného bremena";10092.78;4;2523.195
2014;"Slovenská elektrizačná prenosová sústava, a.s. ";"iný";4862814.21;440;11051.8504772727
2014;"Slovenská elektrizačná prenosová sústava, a.s. ";"kúpna zmluva";979895.6;25;39195.824
2014;"Slovenská elektrizačná prenosová sústava, a.s. ";"nájomná zmluva";106626.68;2;53313.34
2014;"Slovenská elektrizačná prenosová sústava, a.s. ";"zmluva o dielo";11280019.83;25;451200.7932
2014;"Slovenská elektrizačná prenosová sústava, a.s. ";"zmluva o poskytovaní služieb";0;1;0
2014;"Slovenská elektrizačná prenosová sústava, a.s. ";"zmluva o zriadení vecného bremena";312;3;104
2014;"Slovenská poľnohospodárska univerzita v Nitre";"iný";19227622.79;204;94253.0528921569
2014;"Slovenská poľnohospodárska univerzita v Nitre";"kúpna zmluva";854842.95;36;23745.6375
2014;"Slovenská poľnohospodárska univerzita v Nitre";"nájomná zmluva";13284;6;2214
2014;"Slovenská poľnohospodárska univerzita v Nitre";"príkazná zmluva";2904;8;363
2014;"Slovenská poľnohospodárska univerzita v Nitre";"zmluva o dielo";15562114.39;91;171012.246043956
2014;"Slovenská poľnohospodárska univerzita v Nitre";"zmluva o spolupráci";0;2;0
2014;"Slovenská technická univerzita v Bratislave";"darovacia zmluva";2800;2;1400
2014;"Slovenská technická univerzita v Bratislave";"dohoda o splátkach";7758.27;2;3879.135
2014;"Slovenská technická univerzita v Bratislave";"iný";25449065.25;563;45202.6025754885
2014;"Slovenská technická univerzita v Bratislave";"nájomná zmluva";445819.04;171;2607.12888888889
2014;"Slovenská technická univerzita v Bratislave";"zmluva o dielo";29648976.23;108;274527.557685185
2014;"Slovenská technická univerzita v Bratislave";"zmluva o spolupráci";6398;6;1066.33333333333
2014;"Slovenská technická univerzita v Bratislave";"zmluva o ubytovaní študentov";394694.24;5838;67.6077834874957
2014;"Slovenské národné stredisko pre ľudské práva";"iný";136672.12;13;10513.24
2014;"Slovenské národné stredisko pre ľudské práva";"kúpna zmluva";1500;1;1500
2014;"Slovenské národné stredisko pre ľudské práva";"nájomná zmluva";75417.97;2;37708.985
2014;"Slovenské národné stredisko pre ľudské práva";"zmluva o dielo";477.86;1;477.86
2014;"Slovenské národné stredisko pre ľudské práva";"zmluva o spolupráci";3500;1;3500
2014;"Slovenský pozemkový fond";"dohoda o splátkach";0;1;0
2014;"Slovenský pozemkový fond";"iný";29718156.1591;2990;9939.18266190635
2014;"Slovenský pozemkový fond";"kúpna zmluva";25355.32;8;3169.415
2014;"Slovenský pozemkový fond";"nájomná zmluva";0;808;0
2014;"Slovenský pozemkový fond";"zmluva o dielo";268206.34;62;4325.90870967742
2014;"Slovenský pozemkový fond";"zmluva o poskytovaní služieb";0;1;0
2014;"Sociálna poisťovňa";"darovacia zmluva";0;13;0
2014;"Sociálna poisťovňa";"dohoda o splátkach";786;6;131
2014;"Sociálna poisťovňa";"iný";31897338.18;293;108864.635426621
2014;"Sociálna poisťovňa";"nájomná zmluva";69439.8;39;1780.50769230769
2014;"Správa štátnych hmotných rezerv SR";"iný";19538213.57;121;161472.839421488
2014;"Správa štátnych hmotných rezerv SR";"kúpna zmluva";111000;1;111000
2014;"Správa štátnych hmotných rezerv SR";"nájomná zmluva";3910.95;5;782.19
2014;"Správa štátnych hmotných rezerv SR";"zmluva o dielo";1345962.04;37;36377.3524324324
2014;"Štatistický úrad SR";"darovacia zmluva";0;1;0
2014;"Štatistický úrad SR";"iný";3160547.222;137;23069.6877518248
2014;"Štatistický úrad SR";"kúpna zmluva";64832.9;7;9261.84285714286
